OBJECTID,FACILITYID,INSTALLDATE,FITTINGTYPE,LOCDESC,ROTATION,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,LASTUPDATE,LASTEDITOR,GlobalID,geometry,ResourceID
11170,WFIT-11170,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{079CA667-F1AB-472F-B5B5-60ADE7908C74},POINT (-88.13861753265057 41.78342244757119),ec2d7632-bd3c-422f-8d01-e2582587d77d
11171,WFIT-11171,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{FFBCC016-F206-4AC0-9138-3E4FB6CC6C75},POINT (-88.14517667197867 41.774765976573946),bfa38aae-a37e-4781-8e66-eacc1f79b554
11172,WFIT-11172,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{8FA19A0B-9B2F-4DE2-91BF-CBF80F2C1135},POINT (-88.13529681507084 41.777951716274195),a3efe52a-77d6-40a4-8626-82d49708f5f3
11173,WFIT-11173,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{8023AD1D-2FA2-46ED-B429-6B2541AA3894},POINT (-88.12900223397737 41.77513779188952),079d5cc7-7cd6-4f64-a4f2-b8f5ee96f8f4
11177,WFIT-11177,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{2C7E7D06-FAAF-42D9-AEA0-01756342C22A},POINT (-88.1317347212549 41.76958073094174),8c588bcb-3a41-40cc-a6d2-9511fc2320f1
11181,WFIT-11181,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{5B7510DE-6F31-493D-8DA3-56F714DE32A6},POINT (-88.13505848208847 41.767326613651306),e6e9eccd-d228-4752-891e-9475fb159ea1
11182,WFIT-11182,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{E67B4AC3-9F20-4FBF-AC58-FDDF66364CF9},POINT (-88.130355730178 41.76734155554434),d0c1447c-02ac-4758-8f73-b4e3eee008dd
11183,WFIT-11183,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{33AFE823-1D0F-4F49-9911-15FF134AE0DF},POINT (-88.13863186901706 41.76905186977361),67f7fb87-b8ac-4247-8dd2-9388cab5ee29
11184,WFIT-11184,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{F7F82FBF-8727-4227-991A-5EEFC887A7DE},POINT (-88.13072668435679 41.768485273934324),0f90f58a-1834-4fad-b4ab-da877b317821
11188,WFIT-11188,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{5228B694-CFDB-4A81-A82C-B90D5D4DE184},POINT (-88.1459136547956 41.76560690933919),e9e20172-f251-4a22-ac4d-f79a06df7fd8
11189,WFIT-11189,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{940B0D0C-5B47-422F-98DC-AB7EF873A008},POINT (-88.1398555447177 41.768370025225785),96f620df-6cb1-492b-8f98-ef448fd593f9
11190,WFIT-11190,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{A264A8DF-55B0-4B57-9F7F-C144DBD7CA22},POINT (-88.134077388268 41.76881024831075),2a667374-7d2d-4811-8105-9db2aa3cc90c
11197,WFIT-11197,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{A0986563-757D-439B-9622-25B891F39B47},POINT (-88.1463045697743 41.76407888875872),3017e85a-0d84-4728-9a1f-c96e6ee1fedb
11198,WFIT-11198,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{B7732F31-BE50-43AA-A2C0-B7DF7BA7AA80},POINT (-88.13778576214945 41.76683282320595),798b63e3-8bee-4c0f-b826-326ec44b88bd
11203,WFIT-11203,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{8150EDC6-2CFA-44CE-ABF2-376DB9D2EB55},POINT (-88.1410053194337 41.764467786759944),55710057-b02b-4e7d-9ea1-5450437c64f2
11204,WFIT-11204,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{BD10505F-7C93-4F4F-A218-2FE7AE3AA626},POINT (-88.1418711356836 41.76610402622109),b956b35d-a25d-4834-ac16-7af988458049
11205,WFIT-11205,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{97CF0BB9-9278-42FB-AD37-30C171761373},POINT (-88.13968327705054 41.76650398871396),d7059657-4c09-4e42-a23f-db599138800b
11206,WFIT-11206,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{FED1D478-E7B3-4A81-ACB5-403D7C0614FE},POINT (-88.13969085904507 41.76717529481029),a476faa2-d961-4a09-9149-dd25aa5a195b
11210,WFIT-11210,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{3DC46C95-0CEC-4665-818C-804579B75458},POINT (-88.1313436041493 41.76596863172198),0a72b912-37ec-457e-906b-ce036efe4092
11214,WFIT-11214,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{DE689A2D-A8E8-43F8-8304-E2EFA1F243A6},POINT (-88.14465666925652 41.76579847198894),7a291692-ff52-4c7d-8bfd-c2b7b579bf23
11215,WFIT-11215,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{EA1DFA3A-E052-42DA-8350-7E9671210256},POINT (-88.13968986353008 41.76713800901535),6e81a19d-461f-4046-8d8a-cc5d53c8c811
11216,WFIT-11216,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{C7E69A0F-CAF9-45A1-B2BB-ABE8BC3680F1},POINT (-88.13130924707477 41.76846325493112),2eec2d84-178f-4d89-ba3a-e9c7fabae082
11217,WFIT-11217,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{0566453E-ED15-4BE6-A1CC-621D964C5055},POINT (-88.14422518082934 41.76611691327817),00da105e-26db-4d4f-bffb-dc53780597f7
11229,WFIT-11229,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{6B81AF01-0BDF-4EF6-8571-E0418B879853},POINT (-88.14513192654236 41.763903341120326),b9aed7f9-644b-48fa-9165-c1dfd7635925
11230,WFIT-11230,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{E8754DFF-6DD6-4B5E-89B0-608B686D1BFD},POINT (-88.13984213657037 41.76481840247434),135a7219-1a8a-46f5-9bbc-4cd425b7daac
11231,WFIT-11231,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{8569B461-FE28-4138-8A47-A3BE2CFDBE65},POINT (-88.14206715001801 41.764846434275775),049c6972-73b6-4b3f-8c79-a223b1046e21
11232,WFIT-11232,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{7D8966FC-CA37-4700-846A-0547AAF3BA49},POINT (-88.13867509124262 41.764987275495955),d2e5f16c-96f4-4e59-b466-20abc40e29a0
11233,WFIT-11233,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{22D6DDEE-DB5B-4D2C-BCBD-A27E8DAB1817},POINT (-88.13983301534243 41.76520207782709),201ac013-8547-441c-b807-0e1dfd562ace
11234,WFIT-11234,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{09F545A3-34A0-46BD-A5F6-B5BCF083AF78},POINT (-88.1364248924554 41.76614375536087),f97ed097-fc34-4a94-95d5-2fadb7d039a6
11235,WFIT-11235,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{2306DCF5-5632-4CB6-B7FB-C5622A12DF58},POINT (-88.13699301761669 41.76837512897158),4d236b39-f76e-4783-9b7c-50a1020f06aa
11237,WFIT-11237,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{2A62E701-BFED-49CE-82F2-C030036CC001},POINT (-88.13830570050183 41.76793065496662),1f051b61-5af3-4757-b340-5458555de412
11238,WFIT-11238,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{767236F2-D5BA-4A92-9EC2-2B04D936BB39},POINT (-88.14515179944505 41.76372711719744),795db185-5141-4fcb-94c2-c7e82da0e45e
11240,WFIT-11240,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{8FCB6E6A-430C-4D1D-B030-A21EE25CC78A},POINT (-88.14206357905603 41.76380025491961),6e9839bb-1427-4a73-80b5-21aaa04a0f04
11243,WFIT-11243,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{9936E6CF-B6C8-4D6D-A2B1-8CF8D507B2C7},POINT (-88.12867035418365 41.76505090174865),c62d977c-0b37-451f-bd0f-ca9bbb84a2ee
11244,WFIT-11244,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{A14307F4-AAE8-4670-B6E0-B58E1E67AE75},POINT (-88.13248432278775 41.76597631009971),bba21b12-e89a-4093-8499-8ad85ea5541b
11245,WFIT-11245,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{AEF003F8-13A1-408E-8B26-6B899A1BF978},POINT (-88.12898490628025 41.76934221129567),5ff27170-843d-4856-b3b5-bebadcb8e5e8
11246,WFIT-11246,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{539DAF24-65D3-4CFE-A7FC-6FD0F7EDD6AF},POINT (-88.13985109903977 41.76556591170072),c434e58e-3b5a-4181-b470-2e75fc14c1b8
11247,WFIT-11247,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{100C9586-6F90-4243-A09C-B2FCDABE6BC8},POINT (-88.12982006560745 41.76471282106995),dbaf76d9-8d83-4ad4-970b-4e677781a004
11249,WFIT-11249,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{CC480B8E-906D-454B-9FC8-1ADD2EC02EC4},POINT (-88.13602928474732 41.76996028259851),cd9c7d62-f2ca-452d-8429-480aa5e5381a
11250,WFIT-11250,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{B6B5E68F-84D7-4664-B8B2-2E544E719C08},POINT (-88.14350572872026 41.766124132667265),c3d25d98-67dc-4117-9673-0d1cdd98e1de
11253,WFIT-11253,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{31FEB663-B82D-4323-BD32-3518F54F5111},POINT (-88.13288187388409 41.76932244536512),bd7270b9-674e-4fdb-8b48-c737451e6671
11255,WFIT-11255,000000,Cross,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{CE3299D9-F9AC-4EC4-BA14-EAE7404C12BC},POINT (-88.13967954937203 41.76675138026291),92584d9f-02ec-42ed-b5c2-d180793a4773
11262,WFIT-11262,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{142ABBF3-BE7E-45B6-BC9C-990CC05BD404},POINT (-88.12318443397153 41.76480582684793),e27a1d34-0b66-4324-b7d1-c4809d41cb8f
11263,WFIT-11263,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{46ADC407-A551-499C-99E8-F871B474DA23},POINT (-88.12104034215388 41.76999643423948),259e1450-8234-4018-8e31-85654db42503
11267,WFIT-11267,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{7BA95B2C-9A31-4B71-ABB9-BEED8D26D200},POINT (-88.12223980103718 41.76404189897301),ccbef9c1-9424-42e3-bf55-d914f824a1b3
11268,WFIT-11268,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{9381015B-CDE1-45E5-AC0B-FC0B085DC7E5},POINT (-88.1189787161871 41.76534385880314),1435ecf5-d535-45ca-8d20-392fc7a9d27b
11269,WFIT-11269,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{07A113CC-36C2-40A1-AFD4-4B9905189421},POINT (-88.12352181174717 41.76506378404564),c138839a-77e8-4018-a52d-c00ca7d4d104
11270,WFIT-11270,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{58F59538-9F21-4F52-BAD3-525D38991C67},POINT (-88.1237363805299 41.76601713751964),515b3141-32f2-495f-9c63-c15468d01483
11271,WFIT-11271,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{FB1EFE96-758A-4637-A723-D08A23573569},POINT (-88.1206017641869 41.768221353673766),225a8c3b-122c-4a3e-94dc-554bb257ca05
11272,WFIT-11272,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{43185F17-0147-4FA4-8FE8-4C7E7D632C9E},POINT (-88.12657841095236 41.769010426167284),dd30e279-eeab-41cc-a1ca-648493e54b1f
11274,WFIT-11274,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{8E10A6FA-D86F-4316-A484-142BAEAD467F},POINT (-88.12112770022269 41.76907930240132),dc37572e-c681-4331-bdac-bc8410ef85f2
11275,WFIT-11275,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{B70C1410-29B7-4F34-B3D7-7D766A9177AA},POINT (-88.12794645972073 41.76919665872212),eabae44f-3eeb-4b01-a4cb-eb2817349099
11283,WFIT-11283,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{40B607C1-80A4-447F-8C74-B4DD4316C395},POINT (-88.12318521613844 41.76586339548902),2841f9b8-f6cf-4492-a013-0922ff4d3def
11284,WFIT-11284,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{DA01C442-71B9-4BE3-8109-5B73D2BDC828},POINT (-88.12284372594941 41.76680094358911),9e58ed0b-df9f-42fe-a2e0-955b9adc3b01
11285,WFIT-11285,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{8E63007C-4500-4D44-9084-62C4A67BDF3B},POINT (-88.12447830964064 41.766210450941536),33af4768-87fa-46e2-9834-525442f2429c
11286,WFIT-11286,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{F77E4FFF-6F10-4A79-AB5B-5BF1A4BFA5D8},POINT (-88.12578247388291 41.7684971409465),733fe2ad-f206-47ad-aca4-b900d568bae5
11294,WFIT-11294,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{EA76D29A-FE19-4D23-BDFA-6C553103D890},POINT (-88.12505191180313 41.76992544307895),e9f40c22-32b0-41e9-be03-306a5d2a46a5
11299,WFIT-11299,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{FDEF263B-4F72-47F9-86B7-77D243BC591A},POINT (-88.1234046402282 41.763980743804545),ff41b62a-3d8b-4c88-b5fb-046303a8ce55
11303,WFIT-11303,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{800A0A74-9767-46EF-AF79-B5C12239BE9B},POINT (-88.12343683805194 41.769453047480205),69718359-4f09-4cd6-a33b-f875af867ab7
11314,WFIT-11314,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{CB27F7F9-AE02-42BD-BEB4-C6F163ADCD68},POINT (-88.12509796628699 41.76498061977592),5f90d12d-ab7e-40b9-9ee2-6f17a7bc926e
11315,WFIT-11315,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{F1BBC02D-DA20-4FE6-A672-D85F4CEBE657},POINT (-88.12635086763153 41.76503754758297),b4b25213-46d0-499b-9204-dad12bc374c6
11324,WFIT-11324,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{778A36FD-BCBD-466A-9707-AE48A5672EDC},POINT (-88.11924691027815 41.76939039160305),437c4ce8-024e-4296-836a-4b64c676e48e
11326,WFIT-11326,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{92FF20F5-3F91-4F82-9E20-9D2AEBB0FA5C},POINT (-88.12640678272017 41.764667763813854),7573737d-2e97-420f-9ef5-e9a1359a1b15
11327,WFIT-11327,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{56293FF2-78BC-4C7B-B51D-6C28F3DB6979},POINT (-88.12679857324785 41.76994449124821),46cd9034-89c8-4147-b7e1-b255c5bfa38e
11332,WFIT-11332,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{EB68F3A1-5387-4892-9F5C-7F04CF09182A},POINT (-88.1274128443518 41.76414739900941),467de5f4-7421-408f-a68a-abb71cd596e1
11336,WFIT-11336,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{FCCA5CED-CF66-49DC-92D1-A71A4B351336},POINT (-88.12421098313523 41.76453332884141),e3f07d0d-8104-4177-9e64-41b5c4eaf14a
11349,WFIT-11349,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{252F1BB0-6F5A-474E-91CE-FD95D5C462A3},POINT (-88.1234320877945 41.76501728466511),604f3f95-4012-4b25-8467-4d0f063401b9
11350,WFIT-11350,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{DFE4D5E4-29D2-4041-BDCA-C452B19B9CD2},POINT (-88.11958915189611 41.7667014663129),1f2cb2c2-4e39-4489-be8d-5d69b14050d6
11351,WFIT-11351,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{F365FB49-C2DA-4FE9-8053-F0BF48CA66DB},POINT (-88.12569552076732 41.768891034761914),012537d1-8f70-45cd-8d6a-5896776af912
11352,WFIT-11352,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{636D1FB1-F086-4C79-A0D0-0F60E1FA4A13},POINT (-88.12256581163557 41.76673711683557),692c2c06-e426-4fa7-8685-5f8ff4f36335
11358,WFIT-11358,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{ED6D0B8A-59B0-4DCF-AD83-E779E7110302},POINT (-88.12049642502507 41.769032463714524),9c5cf8d3-fe5e-428d-9d6d-aad8e5fe849a
11369,WFIT-11369,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{33929C46-3054-4ED4-9F84-3DDD91FD4D5F},POINT (-88.14101601167899 41.76781145498559),1e15ad8f-babc-43f7-8d1e-bd11c0a90dea
11370,WFIT-11370,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{496F8536-7131-4BCB-9B65-B98386516B7C},POINT (-88.12398890719054 41.791285242713364),f053506d-685e-47b0-bb78-4606e39aafb1
11371,WFIT-11371,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{56370FF0-6EDD-46DD-B37A-3C860D343968},POINT (-88.14582641238616 41.78553175338908),4d819b15-84d1-4064-8f15-1bad4cc42bd6
11372,WFIT-11372,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{408081FA-C5AF-448F-BA78-40CC5C73868F},POINT (-88.13969800424037 41.78570257486403),50f1ef06-c067-4f63-85c4-dea6a5b40e8f
11373,WFIT-11373,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{A72947F5-A42E-46B5-B3D2-958769A5FE5F},POINT (-88.13132893783768 41.79050427926413),790af8da-f610-43d0-80a1-a7d015c536b4
11374,WFIT-11374,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{6EB4AF16-F79F-4B4F-B4B1-F3AFF80DF900},POINT (-88.13477350430753 41.79318585966166),fc6e74a8-e662-4007-a8dd-60b17dc30f42
11375,WFIT-11375,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{917808DF-DE98-492A-A002-372138B1E998},POINT (-88.13466018875977 41.787276581059345),116e608c-b0be-458a-949e-73545401b68e
11376,WFIT-11376,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{BA4B74FC-530E-45EC-9E32-B97E2C0784FE},POINT (-88.13319202714204 41.7957426464679),3fb33a54-670e-4986-8197-f5c9687e49e9
11379,WFIT-11379,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{7E998B02-5862-4AE2-8FFA-AF0961A40003},POINT (-88.13266740620153 41.78897583128206),1543a38e-2ff3-45d6-bc80-ada272d0c927
11380,WFIT-11380,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{23B6ABA1-4162-4D7D-90A3-E6BBA5E72926},POINT (-88.1407768406461 41.790033671664),e8966c03-9594-4835-a402-f6986521a071
11381,WFIT-11381,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{51BE5294-8115-4715-88B5-7B6D9A33F6AD},POINT (-88.1396104678683 41.79326283796792),0642949f-f088-4cf0-a65e-72dd774c07d9
11382,WFIT-11382,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{0106FB1F-33F8-4385-9AAD-5A47DF1851FE},POINT (-88.14517572005211 41.79385710801773),8263e054-b413-4ce5-9ebb-9eaa5d7e90db
11383,WFIT-11383,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{F56BAAFB-9554-4F2A-A2DD-FB1BB5AF6BE6},POINT (-88.1371471068148 41.7941360836453),2abc6ede-0704-416f-81b6-b4133fe395cb
11384,WFIT-11384,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{6BECA505-DE17-4ADE-AC8E-4EED2C84D0EF},POINT (-88.13943718298893 41.795765878976695),916f063e-26f3-4196-bd2d-a434bccafd75
11387,WFIT-11387,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{E9771662-D6FA-49AD-9A3D-7DE087DF6B32},POINT (-88.13320351667491 41.79571661185088),0514114a-6f16-4b3b-9dea-10387fdb35be
11388,WFIT-11388,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{B99154E9-E027-42CA-A65E-99A206295408},POINT (-88.14141249880574 41.788980322809856),74caa774-555e-4462-a795-b95f1c5f5863
11389,WFIT-11389,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{F0DEEDF8-7180-4624-8321-0EF9938EFADD},POINT (-88.13920890252625 41.788885059965914),7e19ae6b-c028-47dc-9deb-757d440bfa1a
11391,WFIT-11391,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{678821E8-4664-4AFD-AF72-26FF0FFA3136},POINT (-88.14486734517517 41.793832721365426),708e39e6-dcf1-496a-ba34-9359d1eb6571
11392,WFIT-11392,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{CF90BAD9-153D-442E-A4C2-E938F730A950},POINT (-88.14242784044397 41.794396202561956),994e5761-febe-4929-8419-ea547b6e1c98
11393,WFIT-11393,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{3BDBEF8C-D88B-4D64-89E2-B6B4CC966A82},POINT (-88.14680552113069 41.79203328706761),51e4cf0b-2b78-4cab-90c3-a25ca93faef5
11394,WFIT-11394,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{9C101368-A072-4DD1-9BF7-3E4EC795A61D},POINT (-88.14458361840774 41.793810284950304),7160363d-cb2e-41db-9587-73ccdc75b567
11395,WFIT-11395,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{54DE3650-1128-4F06-82C8-2A83241845F4},POINT (-88.13164100122702 41.79447536657331),424df307-503b-4687-ae88-c9436dfe96aa
11396,WFIT-11396,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{54C9BB04-86E4-4639-BB7B-4703CAF10F72},POINT (-88.14647522629912 41.795583904306476),58274bac-4a78-4d60-9b57-812011b100c2
11401,WFIT-11401,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{7C435483-B47A-472A-AB9F-11D9035464AB},POINT (-88.14361882425897 41.79188649875182),0c16fb5a-0ef5-4702-82c6-f1dc84f415a1
11402,WFIT-11402,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{94591D07-A259-4C0F-A6EE-07867565B668},POINT (-88.1453472248024 41.792025490799865),bb8afdf5-6c0c-4845-b057-4994e9b4731c
11405,WFIT-11405,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{8949FFF2-6AEC-4E86-80F6-EECF664CDA66},POINT (-88.13134429242407 41.795297705580936),e49cf324-dc3d-4e7e-9e4a-c4c2a31037f7
11406,WFIT-11406,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{62589708-71AC-455F-8A31-36E5EB179DA9},POINT (-88.13006100403669 41.79613238930847),5f1ebea5-da41-4457-bae4-8d0379ac74f4
11407,WFIT-11407,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{86645E43-50E7-482A-8BE7-11499543C4A6},POINT (-88.13464195589818 41.796011937441875),40d6556e-abb8-46be-a010-c2f4a901f856
11408,WFIT-11408,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{5EE158DA-3E4F-4873-A412-5DD58B7519C2},POINT (-88.13900092563053 41.7965888204285),f8073c0f-a495-453a-9946-9eecb9187632
11411,WFIT-11411,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{D9FE2766-3735-429D-9CCF-235D49243ECA},POINT (-88.14256234355044 41.796983105257794),32889bec-6ade-4057-b5f2-9095c243cc00
11413,WFIT-11413,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{754635C9-AD0B-437E-AF93-2D9C01B7135B},POINT (-88.1463328338443 41.796244989259954),780e2496-dcd9-4853-97d4-74fbfe032e54
11414,WFIT-11414,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{01AEF6D4-45B3-4035-906B-3313F93F9313},POINT (-88.14297132875797 41.787249526333234),7003dda5-7653-4cfc-802c-8666c905b84c
11415,WFIT-11415,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{C55CF69F-86DF-4549-AA33-DE8B5778AF06},POINT (-88.13907371395196 41.78977828184945),f17e9012-8ea9-464e-a5fb-c99e2d9a6bb2
11416,WFIT-11416,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{91F97E12-071C-493A-B868-9D408B436CC2},POINT (-88.13219511808032 41.794683115812134),d1e9fa17-55b9-4ecc-9866-951ee02a4393
11419,WFIT-11419,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{E8695034-DA6E-42A2-B42E-C5B48B572E91},POINT (-88.14009854310343 41.78809093534753),8482dfd8-eb4e-4a2d-bd8f-41308256c424
11420,WFIT-11420,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{438FD0BD-1B70-4BED-B823-0EEE096F045E},POINT (-88.13758629443632 41.788333650628566),eb41260d-1e01-4f56-941e-9435368b8ee0
11421,WFIT-11421,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{97B29EDF-CFF0-4D79-BD44-B3450D7F9494},POINT (-88.14181852098305 41.79088478684337),727654c8-5da5-429e-b1ad-90ed4aaeb895
11422,WFIT-11422,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{3BFAACBF-48FE-44CE-9D40-518A98804C41},POINT (-88.1416532361705 41.79176428120073),9778e3ca-1459-43e5-8132-399ab6b3ab80
11423,WFIT-11423,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{DB19AD4A-1B46-420D-8577-390A7BCEE275},POINT (-88.14006028955477 41.79245324097521),daf6082f-50bd-4df2-91c2-cc3cc6238507
11424,WFIT-11424,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{047AE461-1FA3-461C-AC41-1E32703C834C},POINT (-88.14209487204717 41.79265872017926),32157a53-6b9e-461a-9b09-5ef6a29256ed
11425,WFIT-11425,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110241,Esri,{F450BB00-FCC3-4AF6-A000-D5B7D1F2E6F6},POINT (-88.13762992448174 41.79314962092034),bf6ef25a-910d-4183-ba2a-b7bc7020decd
